side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
Blue,Support,CoreJJ,Team Liquid,Nautilus,Renekton,Qiyana,Akali,Vladimir,Irelia,32.3,0,0,2,2,4,13,0,0,0,0,0,0,0,5.907683333,0,0,0.4953560372,0,5.843716667,0,5,0,0,0,0,0,0,0,0,0,,1,12.2302,0,0,2,10,0,25.58163333,0,1,1215,37.61609907,0.06875672005,0.09211083554,58,1.795665635,0.5087719298,14,0.4334365325,15,17,,,7074,88.07678019,6925,-0.08965517241,55,0,0,0,1.702786378,2054,2303,-249,3725,3800,-75,2389,2919,-530,13,3,10,24,6,18
Red,Top,Nuguri,Damwon Gaming,Kayle,Pantheon,Jarvan IV,Rakan,LeBlanc,Ryze,32.3,1,1,1,5,12,4,0,0,0,0,0,0,0,5.907683333,0.03095975232,0,0.4953560372,0,5.843716667,5,0,1,0,1,0,0,0,0,0,1,,0,12.2302,1,1,10,2,1,25.58163333,1,0,14160,438.3900929,0.2813822705,0.242665804,14,0.4334365325,0.09722222222,6,0.1857585139,3,3,,,15031,334.4235294,13625,0.398239824,282,42,17,13,10.03095975,3256,3226,30,5740,4747,993,3862,4105,-243,73,71,2,115,106,9
Red,Jungle,Canyon,Damwon Gaming,Rek'Sai,Pantheon,Jarvan IV,Rakan,LeBlanc,Ryze,32.3,1,2,2,4,12,4,1,0,0,0,0,1,0,5.907683333,0.06191950464,0.03095975232,0.4953560372,1,5.843716667,5,0,4,0,1,3,0,0,0,0,1,,0,12.2302,1,1,10,2,1,25.58163333,1,0,5512,170.6501548,0.1095324206,0.153164665,42,1.300309598,0.2916666667,16,0.4953560372,12,14,,,11047,211.0798762,9725,0.170153417,31,146,82,12,5.479876161,3210,3003,207,4736,5202,-466,3103,3174,-71,56,53,3,85,81,4
Red,Middle,ShowMaker,Damwon Gaming,Corki,Pantheon,Jarvan IV,Rakan,LeBlanc,Ryze,32.3,1,5,0,6,12,4,0,0,0,0,0,1,0,5.907683333,0.1547987616,0.03095975232,0.4953560372,0,5.843716667,5,0,0,0,0,0,0,0,0,0,1,,0,12.2302,1,1,10,2,1,25.58163333,1,0,14128,437.3993808,0.2807463784,0.2574927999,20,0.6191950464,0.1388888889,10,0.3095975232,10,10,,,15691,354.8569659,14633,0.2333638584,309,26,20,2,10.37151703,4325,3453,872,7218,5824,1394,5214,4453,761,103,86,17,163,157,6
Red,ADC,Nuclear,Damwon Gaming,Yasuo,Pantheon,Jarvan IV,Rakan,LeBlanc,Ryze,32.3,1,4,1,7,12,4,0,0,0,0,1,0,0,5.907683333,0.1238390093,0.06191950464,0.4953560372,0,5.843716667,5,0,0,0,0,0,0,0,0,0,1,,0,12.2302,1,1,10,2,1,25.58163333,1,0,9732,301.3003096,0.1933906961,0.249158231,14,0.4334365325,0.09722222222,11,0.3405572755,5,6,,,15320,343.3708978,13525,0.01302325581,278,48,29,8,10.09287926,4149,3000,1149,6310,5790,520,3694,2854,840,80,71,9,133,121,12
Red,Support,BeryL,Damwon Gaming,Gragas,Pantheon,Jarvan IV,Rakan,LeBlanc,Ryze,32.3,1,0,0,10,12,4,0,0,0,0,0,1,0,5.907683333,0,0,0.4953560372,0,5.843716667,5,0,0,0,0,0,0,0,0,0,1,,0,12.2302,1,1,10,2,1,25.58163333,1,0,6791,210.247678,0.1349482344,0.09751850005,54,1.671826625,0.375,13,0.4024767802,23,23,,,8570,134.3925697,7575,0.08965517241,20,0,0,0,0.6191950464,2303,2054,249,3800,3725,75,2919,2389,530,3,13,-10,6,24,-18
Blue,Team,Team,Team Liquid,,Renekton,Qiyana,Akali,Vladimir,Irelia,32.3,0,4,13,8,4,13,,,,,0,0,1,5.907683333,0.1238390093,0.3715170279,0.4953560372,0,5.843716667,0,5,0,5,0,0,0,0,0,0,0,10.66626667,1,12.2302,0,0,2,10,0,25.58163333,0,1,17671,547.0897833,,,114,3.529411765,1,59,1.826625387,37,41,0.4769230769,0.2452830189,52031,956.2043344,49150,-0.1835484556,925,154,118,9,33.40557276,14736,17243,-2507,25288,27804,-2516,16975,18792,-1817,294,315,-21,489,502,-13
Red,Team,Team,Damwon Gaming,,Pantheon,Jarvan IV,Rakan,LeBlanc,Ryze,32.3,1,12,4,32,12,4,,,,,1,1,0,5.907683333,0.3715170279,0.1238390093,0.4953560372,1,5.843716667,5,0,5,0,2,3,0,0,0,0,1,10.66626667,0,12.2302,1,1,10,2,1,25.58163333,1,0,50323,1557.987616,,,144,4.458204334,1,56,1.73374613,53,56,0.6829268293,0.3835616438,65659,1378.123839,59083,0.1835484556,920,262,148,35,36.59442724,17243,14736,2507,27804,25288,2516,18792,16975,1817,315,294,21,502,489,13
Blue,Top,Impact,Team Liquid,Gangplank,Qiyana,Kayle,Rumble,Vladimir,Nautilus,30.95,1,3,0,5,12,6,0,0,0,0,0,0,0,3.902533333,0.09693053312,0.06462035541,0.5815831987,0,14.10013333,3,0,0,0,0,0,0,0,0,0,0,,1,14.538,0,1,9,1,1,27.84923333,1,0,25050,809.3699515,0.3709572326,0.2589965732,12,0.3877221325,0.09917355372,5,0.1615508885,4,5,,,13995,320.876252,12933,0.3215904501,285,0,0,0,9.208400646,4023,3188,835,6173,4892,1281,5025,4758,267,81,86,-5,136,141,-5
Blue,Jungle,Xmithie,Team Liquid,Gragas,Qiyana,Kayle,Rumble,Vladimir,Nautilus,30.95,1,1,2,10,12,6,0,0,0,0,0,0,0,3.902533333,0.03231017771,0.06462035541,0.5815831987,1,14.10013333,3,0,2,0,0,0,2,0,0,0,0,,1,14.538,0,1,9,1,1,27.84923333,1,0,8702,281.1631664,0.1288650634,0.1565831955,29,0.9369951535,0.2396694215,16,0.5169628433,6,7,,,10068,193.9941842,8575,-0.08913649025,25,128,86,4,4.943457189,3484,3406,78,4757,4829,-72,3562,3133,429,52,52,0,76,84,-8
Blue,Middle,Jensen,Team Liquid,LeBlanc,Qiyana,Kayle,Rumble,Vladimir,Nautilus,30.95,1,5,0,3,12,6,0,0,0,0,0,0,0,3.902533333,0.1615508885,0.06462035541,0.5815831987,0,14.10013333,3,0,0,0,0,0,0,0,0,0,0,,1,14.538,0,1,9,1,1,27.84923333,1,0,17083,551.9547658,0.2529765431,0.2263974588,10,0.3231017771,0.0826446281,5,0.1615508885,4,4,,,12745,280.4885299,10900,0.04215456674,240,20,12,8,8.400646204,3816,3889,-73,5716,5632,84,4630,4629,1,85,87,-2,142,139,3
Blue,ADC,Doublelift,Team Liquid,Xayah,Qiyana,Kayle,Rumble,Vladimir,Nautilus,30.95,1,2,2,8,12,6,0,0,0,0,0,0,1,3.902533333,0.06462035541,0,0.5815831987,0,14.10013333,3,0,1,0,0,1,0,0,0,0,0,,1,14.538,0,1,9,1,1,27.84923333,1,0,13842,447.2374798,0.2049816372,0.2515900544,12,0.3877221325,0.09917355372,10,0.3231017771,4,4,,,13711,311.7001616,10400,-0.06132910802,292,32,8,12,10.46849758,3175,3563,-388,5441,5189,252,3502,2961,541,79,77,2,143,128,15
Blue,Support,CoreJJ,Team Liquid,Rakan,Qiyana,Kayle,Rumble,Vladimir,Nautilus,30.95,1,1,2,10,12,6,0,0,0,0,0,0,0,3.902533333,0.03231017771,0,0.5815831987,0,14.10013333,3,0,0,0,0,0,0,0,0,0,0,,1,14.538,0,1,9,1,1,27.84923333,1,0,2851,92.11631664,0.04221952375,0.106432718,58,1.873990307,0.479338843,18,0.5815831987,8,9,,,8145,131.8617124,6625,0.1501014199,19,0,0,0,0.6138933764,2141,2069,72,3484,2922,562,2478,2543,-65,2,1,1,6,2,4
Red,Top,Ziv,AHQ e-Sports Club,Cho'gath,Pantheon,Akali,Kai'Sa,Renekton,Elise,30.95,0,2,1,0,6,12,0,0,0,0,0,0,0,3.902533333,0.06462035541,0.09693053312,0.5815831987,0,14.10013333,0,3,0,0,0,0,0,0,0,0,1,,0,14.538,1,0,1,9,0,27.84923333,0,1,11006,355.6058158,0.233747478,0.2045351981,17,0.549273021,0.175257732,6,0.1938610662,6,6,,,9557,177.4836834,9350,-0.3215904501,228,0,0,0,7.366720517,3188,4023,-835,4892,6173,-1281,4758,5025,-267,86,81,5,141,136,5
Red,Jungle,Alex,AHQ e-Sports Club,Jarvan IV,Pantheon,Akali,Kai'Sa,Renekton,Elise,30.95,0,2,2,3,6,12,0,0,0,0,0,1,0,3.902533333,0.06462035541,0.03231017771,0.5815831987,0,14.10013333,0,3,0,2,0,0,0,0,0,0,1,,0,14.538,1,0,1,9,0,27.84923333,0,1,3074,99.32148627,0.06528618456,0.2128757922,11,0.3554119548,0.1134020619,24,0.7754442649,9,11,,,9781,184.7211632,9375,0.08913649025,36,135,100,0,5.525040388,3406,3484,-78,4829,4757,72,3133,3562,-429,52,52,0,84,76,8
Red,Middle,Rainbow,AHQ e-Sports Club,Lissandra,Pantheon,Akali,Kai'Sa,Renekton,Elise,30.95,0,2,4,3,6,12,0,0,0,0,1,0,0,3.902533333,0.06462035541,0.1615508885,0.5815831987,0,14.10013333,0,3,0,0,0,0,0,0,0,0,1,,0,14.538,1,0,1,9,0,27.84923333,0,1,10384,335.5088853,0.2205373261,0.2289984585,16,0.5169628433,0.1649484536,5,0.1615508885,6,7,,,10214,198.7114701,10450,-0.04215456674,236,4,4,0,7.754442649,3889,3816,73,5632,5716,-84,4629,4630,-1,87,85,2,139,142,-3
Red,ADC,Wako,AHQ e-Sports Club,Ezreal,Pantheon,Akali,Kai'Sa,Renekton,Elise,30.95,0,0,3,5,6,12,0,0,0,0,0,1,0,3.902533333,0,0.06462035541,0.5815831987,0,14.10013333,0,3,0,1,0,0,0,0,0,0,1,,0,14.538,1,0,1,9,0,27.84923333,0,1,15023,485.3957997,0.3190612722,0.2709248378,14,0.4523424879,0.1443298969,14,0.4523424879,4,5,,,11340,235.0927302,11058,0.06132910802,280,4,4,0,9.176090468,3563,3175,388,5189,5441,-252,2961,3502,-541,77,79,-2,128,143,-15
Red,Support,Ysera,AHQ e-Sports Club,Yuumi,Pantheon,Akali,Kai'Sa,Renekton,Elise,30.95,0,0,2,6,6,12,0,0,0,0,0,1,0,3.902533333,0,0.03231017771,0.5815831987,0,14.10013333,0,3,0,0,0,0,0,0,0,0,1,,0,14.538,1,0,1,9,0,27.84923333,0,1,7598,245.4927302,0.1613677392,0.08266571346,39,1.260096931,0.4020618557,5,0.1615508885,14,16,,,6284,71.73247173,5700,-0.1501014199,6,0,0,0,0.1938610662,2069,2141,-72,2922,3484,-562,2543,2478,65,1,2,-1,2,6,-4
Blue,Team,Team,Team Liquid,,Qiyana,Kayle,Rumble,Vladimir,Nautilus,30.95,1,12,6,36,12,6,,,,,0,0,1,3.902533333,0.3877221325,0.1938610662,0.5815831987,1,14.10013333,3,0,3,0,0,1,2,0,0,0,0,16.1152,1,14.538,0,1,9,1,1,27.84923333,1,0,67528,2181.84168,,,121,3.909531502,1,54,1.744749596,26,29,0.7727272727,0.3773584906,58664,1238.92084,49433,0.07340142189,861,180,106,24,33.63489499,16639,16115,524,25571,23464,2107,19197,18024,1173,299,303,-4,503,494,9
Red,Team,Team,AHQ e-Sports Club,,Pantheon,Akali,Kai'Sa,Renekton,Elise,30.95,0,6,12,17,6,12,,,,,1,1,0,3.902533333,0.1938610662,0.3877221325,0.5815831987,0,14.10013333,0,3,0,3,0,0,0,0,0,0,1,16.1152,0,14.538,1,0,1,9,0,27.84923333,0,1,47085,1521.324717,,,97,3.134087237,1,54,1.744749596,39,45,0.5333333333,0.3529411765,47176,867.7415186,45933,-0.07340142189,786,143,108,0,30.01615509,16115,16639,-524,23464,25571,-2107,18024,19197,-1173,303,299,4,494,503,-9
Blue,Top,Nuguri,Damwon Gaming,Vladimir,LeBlanc,Kayle,Qiyana,Ryze,Draven,32.08333333,1,2,6,10,22,13,0,0,0,0,0,0,1,0.8977666667,0.06233766234,0.1558441558,1.090909091,0,11.2824,3,1,0,0,0,0,0,0,0,0,1,,1,14.47866667,1,1,7,2,1,28.3176,1,0,16763,522.4831169,0.3438705178,0.1975409038,14,0.4363636364,0.1166666667,4,0.1246753247,2,2,,,12316,252.8851948,11160,-0.2239904516,210,18,7,0,7.106493506,2474,4359,-1885,4601,6461,-1860,3706,5088,-1382,48,82,-34,97,138,-41
Blue,Jungle,Canyon,Damwon Gaming,Lee Sin,LeBlanc,Kayle,Qiyana,Ryze,Draven,32.08333333,1,6,4,5,22,13,0,0,0,0,0,0,0,0.8977666667,0.187012987,0.1246753247,1.090909091,1,11.2824,3,1,2,0,1,0,1,0,0,0,1,,1,14.47866667,1,1,7,2,1,28.3176,1,0,7116,221.7974026,0.1459752195,0.1811063498,26,0.8103896104,0.2166666667,6,0.187012987,14,14,,,11641,231.8462338,10725,0.110701107,20,137,96,1,4.893506494,3294,3356,-62,5642,4693,949,3707,3378,329,52,57,-5,84,78,6
Blue,Middle,ShowMaker,Damwon Gaming,Akali,LeBlanc,Kayle,Qiyana,Ryze,Draven,32.08333333,1,6,0,6,22,13,1,1,0,0,0,0,0,0.8977666667,0.187012987,0.06233766234,1.090909091,0,11.2824,3,1,1,0,0,0,0,1,0,0,1,,1,14.47866667,1,1,7,2,1,28.3176,1,0,11286,351.7714286,0.2315171904,0.250959291,10,0.3116883117,0.08333333333,9,0.2805194805,7,7,,,14510,321.2696104,13125,0.1472392638,260,24,13,0,8.851948052,4025,3322,703,6230,5013,1217,5009,4719,290,70,86,-16,139,141,-2
Blue,ADC,Nuclear,Damwon Gaming,Kai'Sa,LeBlanc,Kayle,Qiyana,Ryze,Draven,32.08333333,1,8,1,5,22,13,2,0,0,0,0,0,0,0.8977666667,0.2493506494,0,1.090909091,0,11.2824,3,1,0,0,0,0,0,0,0,0,1,,1,14.47866667,1,1,7,2,1,28.3176,1,0,10931,340.7064935,0.2242348404,0.2690494741,14,0.4363636364,0.1166666667,10,0.3116883117,4,4,,,15253,344.4280519,13950,0.2522704339,291,23,23,0,9.787012987,3940,3411,529,5852,5281,571,3398,3203,195,91,90,1,130,140,-10
Blue,Support,BeryL,Damwon Gaming,Leona,LeBlanc,Kayle,Qiyana,Ryze,Draven,32.08333333,1,0,2,10,22,13,0,0,0,0,0,0,0,0.8977666667,0,0.06233766234,1.090909091,0,11.2824,3,1,0,1,0,0,0,0,0,0,1,,1,14.47866667,1,1,7,2,1,28.3176,1,0,2652,82.65974026,0.05440223189,0.1013439813,56,1.745454545,0.4666666667,14,0.4363636364,16,17,,,8365,129.7371429,7150,-0.1028192371,73,0,0,0,2.275324675,2183,2511,-328,3499,3783,-284,2704,3084,-380,15,22,-7,27,37,-10
Red,Top,TheShy,Invictus Gaming,Jayce,Pantheon,Gragas,Renekton,Camille,Blitzcrank,32.08333333,0,5,5,5,13,22,0,0,0,0,1,0,0,0.8977666667,0.1558441558,0.06233766234,1.090909091,0,11.2824,1,3,0,0,0,0,0,0,0,0,0,,0,14.47866667,0,0,2,7,0,28.3176,0,1,21157,659.438961,0.3729354321,0.2799338541,12,0.374025974,0.12,4,0.1246753247,1,1,,,14021,306.0280519,13975,0.2239904516,248,15,9,0,8.197402597,4359,2474,1885,6461,4601,1860,5088,3706,1382,82,48,34,138,97,41
Red,Jungle,Ning,Invictus Gaming,Rek'Sai,Pantheon,Gragas,Renekton,Camille,Blitzcrank,32.08333333,0,4,6,3,13,22,0,0,0,0,0,0,0,0.8977666667,0.1246753247,0.187012987,1.090909091,0,11.2824,1,3,0,2,0,0,0,0,0,0,0,,0,14.47866667,0,0,2,7,0,28.3176,0,1,8067,251.438961,0.1421973877,0.183109996,15,0.4675324675,0.15,13,0.4051948052,15,15,,,10625,200.1787013,9600,-0.110701107,16,147,115,0,5.080519481,3356,3294,62,4693,5642,-949,3378,3707,-329,57,52,5,78,84,-6
Red,Middle,RooKie,Invictus Gaming,Orianna,Pantheon,Gragas,Renekton,Camille,Blitzcrank,32.08333333,0,2,3,6,13,22,1,0,0,0,0,0,0,0.8977666667,0.06233766234,0.187012987,1.090909091,0,11.2824,1,3,0,1,0,0,0,0,0,0,0,,0,14.47866667,0,0,2,7,0,28.3176,0,1,13750,428.5714286,0.2423718954,0.2125620117,8,0.2493506494,0.08,4,0.1246753247,3,3,,,11658,232.3761039,11325,-0.1472392638,241,36,32,4,8.633766234,3322,4025,-703,5013,6230,-1217,4719,5009,-290,86,70,16,141,139,2
Red,ADC,JackeyLove,Invictus Gaming,Syndra,Pantheon,Gragas,Renekton,Camille,Blitzcrank,32.08333333,0,0,4,7,13,22,0,0,0,0,0,0,0,0.8977666667,0,0.2493506494,1.090909091,0,11.2824,1,3,0,0,0,0,0,0,0,0,0,,0,14.47866667,0,0,2,7,0,28.3176,0,1,9409,293.2675325,0.1658528847,0.2128756344,14,0.4363636364,0.14,12,0.374025974,7,7,,,11669,232.718961,10825,-0.2522704339,299,0,0,0,9.319480519,3411,3940,-529,5281,5852,-571,3203,3398,-195,90,91,-1,140,130,10
Red,Support,Baolan,Invictus Gaming,Nautilus,Pantheon,Gragas,Renekton,Camille,Blitzcrank,32.08333333,0,2,4,5,13,22,0,0,0,0,0,1,0,0.8977666667,0.06233766234,0,1.090909091,0,11.2824,1,3,1,0,1,0,0,0,0,0,0,,0,14.47866667,0,0,2,7,0,28.3176,0,1,4348,135.5220779,0.0766424001,0.1115185037,51,1.58961039,0.51,12,0.374025974,17,19,,,8114,121.9137662,7925,0.1028192371,70,4,0,0,2.306493506,2511,2183,328,3783,3499,284,3084,2704,380,22,15,7,37,27,10
Blue,Team,Team,Damwon Gaming,,LeBlanc,Kayle,Qiyana,Ryze,Draven,32.08333333,1,22,13,36,22,13,,,,,0,0,1,0.8977666667,0.6857142857,0.4051948052,1.090909091,1,11.2824,3,1,3,1,1,0,1,1,0,0,1,13.99228333,1,14.47866667,1,1,7,2,1,28.3176,1,0,48748,1519.418182,,,120,3.74025974,1,43,1.34025974,43,44,0.5652173913,0.3148148148,62085,1280.166234,56110,0.04482507289,854,202,139,1,32.91428571,15916,16959,-1043,25824,25231,593,18524,19472,-948,276,337,-61,477,534,-57
Red,Team,Team,Invictus Gaming,,Pantheon,Gragas,Renekton,Camille,Blitzcrank,32.08333333,0,13,22,26,13,22,,,,,1,1,0,0.8977666667,0.4051948052,0.6857142857,1.090909091,0,11.2824,1,3,1,3,1,0,0,0,0,0,0,13.99228333,0,14.47866667,0,0,2,7,0,28.3176,0,1,56731,1768.238961,,,100,3.116883117,1,45,1.402597403,43,45,0.4285714286,0.338028169,56087,1093.215584,53650,-0.04482507289,874,202,156,4,33.53766234,16959,15916,1043,25231,25824,-593,19472,18524,948,337,276,61,534,477,57
Blue,Top,Nuguri,Damwon Gaming,Renekton,Rumble,Syndra,Kayle,Gnar,Orianna,29.5,1,2,0,3,13,2,0,0,0,0,0,1,0,3.070533333,0.06779661017,0,0.5084745763,0,9.957783333,4,0,0,0,0,0,0,0,0,0,1,,1,16.32276667,1,1,9,0,1,22.40541667,1,0,12809,434.2033898,0.2049144923,0.2710627024,14,0.4745762712,0.112,6,0.2033898305,4,4,,,14936,374.5627119,12950,0.4520710059,294,20,7,1,10.6440678,3947,3233,714,6886,4740,2146,4922,4539,383,95,86,9,157,132,25
Blue,Jungle,Canyon,Damwon Gaming,Taliyah,Rumble,Syndra,Kayle,Gnar,Orianna,29.5,1,4,1,9,13,2,0,0,0,0,1,0,0,3.070533333,0.1355932203,0,0.5084745763,1,9.957783333,4,0,4,0,0,2,1,1,0,0,1,,1,16.32276667,1,1,9,0,1,22.40541667,1,0,21849,740.6440678,0.3495336672,0.1957020901,38,1.288135593,0.304,13,0.4406779661,13,13,,,11864,270.4271186,10625,0.3351648352,20,170,104,11,6.440677966,3569,2801,768,6067,4106,1961,3542,2852,690,64,46,18,112,73,39
Blue,Middle,ShowMaker,Damwon Gaming,Yasuo,Rumble,Syndra,Kayle,Gnar,Orianna,29.5,1,3,0,6,13,2,0,0,0,0,0,0,0,3.070533333,0.1016949153,0.03389830508,0.5084745763,0,9.957783333,4,0,0,0,0,0,0,0,0,0,1,,1,16.32276667,1,1,9,0,1,22.40541667,1,0,7142,242.1016949,0.1142555472,0.229874399,18,0.6101694915,0.144,7,0.2372881356,8,8,,,13257,317.6474576,11400,0.1807747489,287,14,5,5,10.20338983,3537,3342,195,5887,5064,823,4963,4871,92,102,94,8,169,150,19
Blue,ADC,Nuclear,Damwon Gaming,Xayah,Rumble,Syndra,Kayle,Gnar,Orianna,29.5,1,4,0,5,13,2,1,0,0,0,0,0,0,3.070533333,0.1355932203,0.03389830508,0.5084745763,0,9.957783333,4,0,0,0,0,0,0,0,0,0,1,,1,16.32276667,1,1,9,0,1,22.40541667,1,0,14334,485.8983051,0.2293109792,0.2280590717,13,0.4406779661,0.104,7,0.2372881356,5,5,,,13183,315.1389831,10975,-0.02252252252,271,29,13,9,10.16949153,3227,3377,-150,5186,5416,-230,3047,3399,-352,89,93,-4,150,152,-2
Blue,Support,BeryL,Damwon Gaming,Ornn,Rumble,Syndra,Kayle,Gnar,Orianna,29.5,1,0,1,8,13,2,0,0,0,0,0,0,0,3.070533333,0,0,0.5084745763,0,9.957783333,4,0,0,0,0,0,0,0,0,0,1,,1,16.32276667,1,1,9,0,1,22.40541667,1,0,6375,216.1016949,0.1019853141,0.07530173683,42,1.423728814,0.336,9,0.3050847458,12,14,,,6956,104.0542373,6450,0.07645875252,46,1,0,1,1.593220339,2028,1994,34,2914,3200,-286,2900,2550,350,16,13,3,22,24,-2
Red,Top,Ziv,AHQ e-Sports Club,Sion,Pantheon,Gragas,Qiyana,LeBlanc,Akali,29.5,0,0,4,1,2,13,0,0,0,0,0,0,1,3.070533333,0,0.06779661017,0.5084745763,0,9.957783333,0,4,0,0,0,0,0,0,0,0,0,,0,16.32276667,0,0,0,9,0,22.40541667,0,1,9258,313.8305085,0.238393202,0.1989647176,14,0.4745762712,0.1458333333,6,0.2033898305,4,4,,,8691,162.8677966,8175,-0.4520710059,223,0,0,0,7.559322034,3233,3947,-714,4740,6886,-2146,4539,4922,-383,86,95,-9,132,157,-25
Red,Jungle,Alex,AHQ e-Sports Club,Lee Sin,Pantheon,Gragas,Qiyana,LeBlanc,Akali,29.5,0,0,3,2,2,13,0,0,0,0,0,0,0,3.070533333,0,0.1355932203,0.5084745763,0,9.957783333,0,4,0,4,0,0,0,0,0,0,0,,0,16.32276667,0,0,0,9,0,22.40541667,0,1,4026,136.4745763,0.1036693704,0.1567251946,16,0.5423728814,0.1666666667,10,0.3389830508,8,10,,,7671,128.2915254,7575,-0.3351648352,12,120,94,0,4.474576271,2801,3569,-768,4106,6067,-1961,2852,3542,-690,46,64,-18,73,112,-39
Red,Middle,Apex,AHQ e-Sports Club,Zilean,Pantheon,Gragas,Qiyana,LeBlanc,Akali,29.5,0,1,1,1,2,13,0,0,0,0,0,0,0,3.070533333,0.03389830508,0.1016949153,0.5084745763,0,9.957783333,0,4,0,0,0,0,0,0,0,0,0,,0,16.32276667,0,0,0,9,0,22.40541667,0,1,11895,403.220339,0.3062958671,0.2582656949,15,0.5084745763,0.15625,5,0.1694915254,7,9,,,10123,211.4101695,9510,-0.1807747489,259,12,12,0,9.186440678,3342,3537,-195,5064,5887,-823,4871,4963,-92,94,102,-8,150,169,-19
Red,ADC,Wako,AHQ e-Sports Club,Kai'Sa,Pantheon,Gragas,Qiyana,LeBlanc,Akali,29.5,0,1,2,1,2,13,0,0,0,0,0,0,0,3.070533333,0.03389830508,0.1355932203,0.5084745763,0,9.957783333,0,4,0,0,0,0,0,0,0,0,0,,0,16.32276667,0,0,0,9,0,22.40541667,0,1,10744,364.2033898,0.2766576542,0.2932582408,13,0.4406779661,0.1354166667,7,0.2372881356,5,5,,,10968,240.0542373,11225,0.02252252252,278,8,8,0,9.694915254,3377,3227,150,5416,5186,230,3399,3047,352,93,89,4,152,150,2
Red,Support,Ysera,AHQ e-Sports Club,Nautilus,Pantheon,Gragas,Qiyana,LeBlanc,Akali,29.5,0,0,3,1,2,13,0,0,0,0,0,0,0,3.070533333,0,0,0.5084745763,0,9.957783333,0,4,0,0,0,0,0,0,0,0,0,,0,16.32276667,0,0,0,9,0,22.40541667,0,1,2912,98.71186441,0.07498390627,0.09278615206,38,1.288135593,0.3958333333,19,0.6440677966,10,11,,,6127,75.95254237,5975,-0.07645875252,58,0,0,0,1.966101695,1994,2028,-34,3200,2914,286,2550,2900,-350,13,16,-3,24,22,2
Blue,Team,Team,Damwon Gaming,,Rumble,Syndra,Kayle,Gnar,Orianna,29.5,1,13,2,31,13,2,,,,,1,1,0,3.070533333,0.4406779661,0.06779661017,0.5084745763,1,9.957783333,4,0,4,0,0,2,1,1,0,0,1,11.54763333,1,16.32276667,1,1,9,0,1,22.40541667,1,0,62509,2118.949153,,,125,4.237288136,1,42,1.423728814,42,44,0.4473684211,0.4237288136,60196,1381.830508,52400,0.2095720008,918,234,129,27,39.05084746,16308,14747,1561,26940,22526,4414,19374,18211,1163,366,332,34,610,531,79
Red,Team,Team,AHQ e-Sports Club,,Pantheon,Gragas,Qiyana,LeBlanc,Akali,29.5,0,2,13,6,2,13,,,,,0,0,1,3.070533333,0.06779661017,0.4406779661,0.5084745763,0,9.957783333,0,4,0,4,0,0,0,0,0,0,0,11.54763333,0,16.32276667,0,0,0,9,0,22.40541667,0,1,38835,1316.440678,,,96,3.254237288,1,47,1.593220339,34,39,0.4888888889,0.1896551724,43580,818.5762712,42460,-0.2095720008,830,140,114,0,32.88135593,14747,16308,-1561,22526,26940,-4414,18211,19374,-1163,332,366,-34,531,610,-79
Blue,Top,TheShy,Invictus Gaming,Vladimir,Jarvan IV,Rakan,Skarner,Lee Sin,Kayle,24.11666667,1,5,0,10,18,4,1,0,0,0,0,0,0,4.539516667,0.207325501,0,0.9122322046,0,6.651083333,1,2,0,0,0,0,0,0,0,0,1,,1,14.38868333,1,1,9,2,,,0,0,21280,882.3773324,0.3679750994,0.2935147731,9,0.3731859019,0.1168831169,2,0.08293020041,2,2,,,12196,371.8805805,10750,0.481962482,230,0,0,0,9.536973048,3610,2790,820,6503,3881,2622,4970,4728,242,90,64,26,147,84,63
Blue,Jungle,Ning,Invictus Gaming,Gragas,Jarvan IV,Rakan,Skarner,Lee Sin,Kayle,24.11666667,1,2,0,8,18,4,0,0,0,0,0,0,0,4.539516667,0.08293020041,0.04146510021,0.9122322046,0,6.651083333,1,2,1,2,0,0,0,1,0,0,1,,1,14.38868333,1,1,9,2,,,0,0,8477,351.4996545,0.1465848176,0.1696749532,20,0.8293020041,0.2597402597,6,0.2487906012,6,7,,,8412,214.9766413,7075,-0.0910623946,21,101,75,4,5.058742225,3460,3331,129,5112,5447,-335,3502,3897,-395,61,71,-10,85,107,-22
